AOI,Oscuro_Total,Oscuro_Mean,Oscuro_Std,Claro_Total,Claro_Mean,Claro_Std,t_statistic,p_value,Significant,Difference_%
multiples,10.0,0.29411764705882354,0.798840514469523,0.0,0.0,0.0,2.146843857267229,0.03548467082862433,Yes,0.0
y3,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
mochila7,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
metro,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
para6,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
la6,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
las,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
la5,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
la4,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
hasta,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
la2,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
la1,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
hay,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
por3,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
fácil,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
pierde,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
estacion,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
20L,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
en5,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
de3,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
el3,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
ser2,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
de21,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
cuenta1,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
cumplir,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
tallo,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
cm,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
como1,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
una,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
un4,4.0,0.11764705882352941,0.3270349700838643,0.0,0.0,0.0,2.0976176963403033,0.03977234884624751,Yes,0.0
a2,0.0,0.0,0.0,4.0,0.11764705882352941,0.3270349700838643,-2.0976176963403033,0.03977234884624751,Yes,-100.0
usos,0.0,0.0,0.0,8.0,0.23529411764705882,0.6540699401677286,-2.097617696340303,0.03977234884624758,Yes,-100.0
correa,9.0,0.2647058823529412,0.7511132557708275,0.0,0.0,0.0,2.054932800644799,0.043847368355295846,Yes,0.0
máxima,7.0,0.20588235294117646,0.5918339122415548,0.0,0.0,0.0,2.028423973629254,0.046555637540541726,Yes,0.0
asiento,7.0,0.20588235294117646,0.5918339122415548,0.0,0.0,0.0,2.028423973629254,0.046555637540541726,Yes,0.0
en4,6.0,0.17647058823529413,0.5205235263972001,0.0,0.0,0.0,1.9768395829814076,0.05224020817530224,No,0.0
un,6.0,0.17647058823529413,0.5205235263972001,0.0,0.0,0.0,1.9768395829814076,0.05224020817530224,No,0.0
y,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
Cabina,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
erecto,0.0,0.0,0.0,5.0,0.14705882352941177,0.43570583217638176,-1.9680547341524117,0.053265239452780874,No,-100.0
planta1,0.0,0.0,0.0,5.0,0.14705882352941177,0.4357058321763818,-1.9680547341524117,0.053265239452780874,No,-100.0
de7,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
de4,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
de15,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
de2,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
para11,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
con2,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524117,0.053265239452780874,No,0.0
XVI,0.0,0.0,0.0,5.0,0.14705882352941177,0.4357058321763818,-1.9680547341524117,0.053265239452780874,No,-100.0
lo,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524113,0.053265239452780916,No,0.0
correas1,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524113,0.053265239452780916,No,0.0
de12,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524113,0.053265239452780916,No,0.0
está1,5.0,0.14705882352941177,0.4357058321763818,0.0,0.0,0.0,1.9680547341524113,0.053265239452780916,No,0.0
cabina1,9.0,0.2647058823529412,0.7904284810156533,0.0,0.0,0.0,1.9527222302254226,0.05509544184772251,No,0.0
para3,8.0,0.23529411764705882,0.7409585736349485,0.0,0.0,0.0,1.8516401995451026,0.0685514952228819,No,0.0
fría,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.7870501915438122,0.07852122814685582,No,-100.0
para8,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
en1,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.7870501915438122,0.07852122814685582,No,-100.0
de24,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
el4,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
que3,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
en2,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
Color:,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
tus1,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
cantidad,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
de1,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
sus,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.7870501915438122,0.07852122814685582,No,-100.0
de18,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
de19,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
de20,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
de22,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.7870501915438122,0.07852122814685582,No,0.0
un3,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
a,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.787050191543812,0.07852122814685585,No,-100.0
un6,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
Papa1,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.787050191543812,0.07852122814685585,No,-100.0
con,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
15,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
cesta,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
más,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
que5,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
estrés,6.0,0.17647058823529413,0.5758044825624731,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
editar,0.0,0.0,0.0,3.0,0.08823529411764706,0.28790224128123654,-1.787050191543812,0.07852122814685585,No,-100.0
la7,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
las3,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
del2,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
de27,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
sea,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
y8,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
ya,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
tus3,3.0,0.08823529411764706,0.28790224128123654,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
Mochila1,6.0,0.17647058823529413,0.5758044825624732,0.0,0.0,0.0,1.787050191543812,0.07852122814685585,No,0.0
mayor2,5.0,0.14705882352941177,0.5004454343867811,0.0,0.0,0.0,1.7134593839651466,0.09132186368461694,No,0.0
para17,5.0,0.14705882352941177,0.5004454343867811,0.0,0.0,0.0,1.7134593839651466,0.09132186368461694,No,0.0
comprar,5.0,0.14705882352941177,0.5004454343867811,0.0,0.0,0.0,1.7134593839651469,0.09132186368461694,No,0.0
taxonomia,0.0,0.0,0.0,5.0,0.14705882352941177,0.5004454343867811,-1.7134593839651466,0.09132186368461694,No,-100.0
el2,0.0,0.0,0.0,4.0,0.11764705882352941,0.40933840799980475,-1.6758611631927847,0.09849695400131026,No,-100.0
tallos,0.0,0.0,0.0,4.0,0.11764705882352941,0.40933840799980475,-1.6758611631927842,0.0984969540013104,No,-100.0
en,4.0,0.11764705882352941,0.40933840799980475,0.0,0.0,0.0,1.6758611631927842,0.0984969540013104,No,0.0
que4,4.0,0.11764705882352941,0.40933840799980475,0.0,0.0,0.0,1.6758611631927842,0.0984969540013104,No,0.0
la3,4.0,0.11764705882352941,0.40933840799980475,0.0,0.0,0.0,1.6758611631927842,0.0984969540013104,No,0.0
de9,4.0,0.11764705882352941,0.40933840799980475,0.0,0.0,0.0,1.6758611631927842,0.0984969540013104,No,0.0
40x20x25,6.0,0.17647058823529413,0.6262242910851494,0.0,0.0,0.0,1.6431676725154987,0.10510437492644525,No,0.0
1,1715.0,50.44117647058823,57.524798961349454,2699.0,79.38235294117646,97.95268329143859,-1.4855809181515294,0.14215119565817957,No,-36.45794738792145
en3,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061283,-1.4361406616345072,0.1556854253147267,No,-100.0
de6,6.0,0.17647058823529413,0.7164977208318386,0.0,0.0,0.0,1.4361406616345072,0.1556854253147267,No,0.0
del5,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061283,-1.4361406616345072,0.1556854253147267,No,-100.0
raton,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
esta,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
de25,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
de5,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
de8,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
medir,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061286,-1.436140661634507,0.15568542531472682,No,-100.0
para1,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
stock,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
los4,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
para4,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
y11,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
hasta2,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061289,-1.436140661634507,0.15568542531472682,No,-100.0
las1,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
y7,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
En4,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061286,-1.436140661634507,0.15568542531472682,No,-100.0
y6,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
un1,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
un2,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
un8,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
a1,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061286,-1.436140661634507,0.15568542531472682,No,-100.0
a3,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061289,-1.436140661634507,0.15568542531472682,No,-100.0
con9,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
superindice4,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061286,-1.436140661634507,0.15568542531472682,No,-100.0
con1,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
asa,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
alta,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
de11,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
superindice7,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061289,-1.436140661634507,0.15568542531472682,No,-100.0
de10,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
a4,0.0,0.0,0.0,2.0,0.058823529411764705,0.23883257361061286,-1.436140661634507,0.15568542531472682,No,-100.0
como2,2.0,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
con8,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
la10,2.0,0.058823529411764705,0.23883257361061286,0.0,0.0,0.0,1.436140661634507,0.15568542531472682,No,0.0
lista_deseos,3.0,0.08823529411764706,0.3788057036804224,0.0,0.0,0.0,1.358204880308715,0.17902351936248137,No,0.0
viaje3,3.0,0.08823529411764706,0.3788057036804224,0.0,0.0,0.0,1.358204880308715,0.17902351936248137,No,0.0
está,3.0,0.08823529411764706,0.37880570368042243,0.0,0.0,0.0,1.3582048803087146,0.1790235193624816,No,0.0
mil,0.0,0.0,0.0,3.0,0.08823529411764706,0.37880570368042243,-1.3582048803087146,0.1790235193624816,No,-100.0
Avion,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
y2,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
y10,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
ser,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
puede,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
en6,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
del4,0.0,0.0,0.0,3.0,0.08823529411764706,0.5144957554275265,-1.0000000000000002,0.32096280883217904,No,-100.0
de28,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
superindice23,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
la8,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
hojas,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
de17,2.0,0.058823529411764705,0.34299717028501764,0.0,0.0,0.0,1.0000000000000002,0.32096280883217904,No,0.0
sus2,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0000000000000002,0.32096280883217904,No,-100.0
de¡4,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
imagen,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
la,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
y4,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
en7,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
por,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
y5,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
o2,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
lo2,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
de1312,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
de14,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
altura,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
ampliarla,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
de16,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
Idiomas,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
Viaje,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
Su,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
Reino,0.0,0.0,0.0,1.0,0.029411764705882353,0.17149858514250882,-1.0,0.3209628088321793,No,-100.0
Pasa,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
Negro,1.0,0.029411764705882353,0.17149858514250882,0.0,0.0,0.0,1.0,0.3209628088321793,No,0.0
